PackNum,ShipDtl_LotNum,PartNum,ShipDtl_LineDesc,Part_RefCategory,OrderQty,ShipQty,UnitPrice,Ship$,ShipDate,OnTime,Customer,PartLot_MfgLot,CumulativeMonthlyShipments
"100511","016684-1-1-2","TR07929C","Medium Ulnar 75mm Left","LATITUDE","11","1",410.55,410.55,2024-12-12 00:00:00.000,1,"Tornier, Inc.","CC0524173",
"100511","016684-1-1-1","TR07929C","Medium Ulnar 75mm Left","LATITUDE","11","4",410.55,1642.2,2024-12-12 00:00:00.000,1,"Tornier, Inc.","CC0524173",
"100503","41428","EC10272T","RSP Baseplate 30mm Lg. with P2 Coating","RSP P2","1500","116",170,19720,2024-12-12 00:00:00.000,1,"Enovis Corporation","41428",
"100459","016774-1-1","TR07951C","Large Humeral Stem 150mm Left","LATITUDE","25","19",398.83,7577.77,2024-12-10 00:00:00.000,1,"Tornier, Inc.","016774-1-1",
"100467","016158-8-3","OL11959T","Acetabular  Shell Size 58mm OD / 48mm ID","VERTEXSH","45","14",454.13,6357.82,2024-12-10 00:00:00.000,0,"OrthoCentric Pty Ltd.","016158-8-3",
"100469","016158-8-2","OL11959T","Acetabular  Shell Size 58mm OD / 48mm ID","VERTEXSH","45","23",454.13,10444.99,2024-12-10 00:00:00.000,1,"OrthoCentric Pty Ltd.","016158-8-2",
"100471","016999-2-1","SN08974M","Spatial Frame Half Ring, Size 230mm","SPATIAL","25","25",98.96,2474,2024-12-10 00:00:00.000,1,"Smith & Nephew-Endo","24JTX0008",
"100470","017324-1-1","SH11855T","Humeral Stemless Size 1","STEMLESS","60","59",434.19,25617.21,2024-12-10 00:00:00.000,0,"Shoulder Innovations","TJFG01",
"100447","017105-1-1","TR07936C","Large Ulnar 80mm Right","LATITUDE","14","5",410.55,2052.75,2024-12-09 00:00:00.000,1,"Tornier, Inc.","CC0124155",
"100448","017114-5-1","SH11854T","Humeral Stemless Size 0","STEMLESS","50","40",384.79,15391.6,2024-12-09 00:00:00.000,0,"Shoulder Innovations","TJCS05",
"100447","017105-1-1-1","TR07936C","Large Ulnar 80mm Right","LATITUDE","14","5",410.55,2052.75,2024-12-09 00:00:00.000,1,"Tornier, Inc.","CC0124155",
"100431","016417-1-1","TR07932C","Medium Ulnar 150mm Right","LATITUDE","22","19",459.3,8726.7,2024-12-06 00:00:00.000,1,"Tornier, Inc.","CC0124264",
"100433","200095","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","336","47",63.21,2970.87,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000233",
"100434","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","336","35",63.21,2212.35,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100436","200011","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","336","42",63.21,2654.82,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000203",
"100439","200087","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","336","48",63.21,3034.08,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000224",
"100438","200093","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","336","48",63.21,3034.08,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000231",
"100440","200096","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","240","48",63.21,3034.08,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000234",
"100441","200092","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","240","48",63.21,3034.08,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000230",
"100442","200089","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","240","44",63.21,2781.24,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000226",
"100444","200100","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","240","47",63.21,2970.87,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000238",
"100437","200083","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","336","45",63.21,2844.45,2024-12-06 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000220",
"100429","40934","EC10272T","RSP Baseplate 30mm Lg. with P2 Coating","RSP P2","1500","115",170,19550,2024-12-05 00:00:00.000,0,"Enovis Corporation","40934",
"100416","017505-7-1","TJ11974T","Universal Cone, Size 7, 24°","TJO-Cone","25","22",414.2,9112.4,2024-12-04 00:00:00.000,0,"Total Joint Orthopedics","017505-7-1",
"100417","017114-12-1","SH11855T","Humeral Stemless Size 1","STEMLESS","50","36",384.79,13852.44,2024-12-04 00:00:00.000,0,"Shoulder Innovations","TJCT03",
"100415","015978-1-1-1","TR07895C","Large Humeral Stem Size  200mm Left","LATITUDE","10","9",398.83,3589.47,2024-12-04 00:00:00.000,1,"Tornier, Inc.","CC0523228",
"100409","016636-1-1","TR07925C","Small Ulnar, 150mm Left","LATITUDE","12","9",459.3,4133.7,2024-12-03 00:00:00.000,1,"Tornier, Inc.","CC0124225",
"100411","017341-1-1-1","TR07921C","Small Ulnar, 70mm Left","LATITUDE","27","2",410.55,821.1,2024-12-03 00:00:00.000,1,"Tornier, Inc.","CC0124213",
"100411","017341-1-1","TR07921C","Small Ulnar, 70mm Left","LATITUDE","27","11",410.55,4516.05,2024-12-03 00:00:00.000,1,"Tornier, Inc.","CC0124213",
"100413","017241-1-1","TR07950C","Large Humeral Stem 200mm Right","LATITUDE","25","20",398.83,7976.6,2024-12-03 00:00:00.000,1,"Tornier, Inc.","017241-1-1",
"100380","017505-6-1","TJ11973T","Universal Cone, Size 6, 24°","TJO-Cone","25","24",414.05,9937.2,2024-11-29 00:00:00.000,0,"Total Joint Orthopedics","017505-6-1",
"100396","017505-4-1","TJ11971T","Universal Cone, Size 4, 18°","TJO-Cone","25","24",398.99,9575.76,2024-11-29 00:00:00.000,0,"Total Joint Orthopedics","017505-4-1",
"100397","017473-7-1","TJ11974T","Universal Cone, Size 7, 24°","TJO-Cone","25","23",414.2,9526.6,2024-11-29 00:00:00.000,0,"Total Joint Orthopedics","017473-7-1",
"100388","017473-6-1","TJ11973T","Universal Cone, Size 6, 24°","TJO-Cone","25","25",414.05,10351.25,2024-11-29 00:00:00.000,0,"Total Joint Orthopedics","017473-6-1",
"100398","017473-4-1","TJ11971T","Universal Cone, Size 4, 18°","TJO-Cone","25","24",398.99,9575.76,2024-11-29 00:00:00.000,0,"Total Joint Orthopedics","017473-4-1",
"100395","017473-3-1","TJ11970T","Universal Cone, Size 3, 18°","TJO-Cone","25","25",398.84,9971,2024-11-29 00:00:00.000,0,"Total Joint Orthopedics","017473-3-1",
"100399","200021","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","48",63.21,3034.08,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000213",
"100389","40933","EC10272T","RSP Baseplate 30mm Lg. with P2 Coating","RSP P2","1500","113",170,19210,2024-11-29 00:00:00.000,0,"Enovis Corporation","40933",
"100407","200018","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","46",63.21,2907.66,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000210",
"100406","200084","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","47",63.21,2970.87,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000221",
"100406","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","1",63.21,63.21,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100405","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","1",63.21,63.21,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100405","41281","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","47",63.21,2970.87,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","41281",
"100407","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","2",63.21,126.42,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100404","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","1",63.21,63.21,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100404","41286","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","47",63.21,2970.87,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","41286",
"100400","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","1",63.21,63.21,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100400","200082","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","47",63.21,2970.87,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000219",
"100401","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","2",63.21,126.42,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100402","200020","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","47",63.21,2970.87,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000212",
"100402","200079","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","1",63.21,63.21,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000216",
"100403","200081","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","48",63.21,3034.08,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000218",
"100401","200019","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","432","46",63.21,2907.66,2024-11-29 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","U0000000000211",
"100358","017354-1-1","TR08334T","Simpliciti Nucleus Size 2","SIMPLIC","100","100",244.68,24468,2024-11-27 00:00:00.000,1,"Tornier, Inc.","CC0424324",
"100355","017473-1-1","TJ11968T","Universal Cone, Size 1, 12°","TJO-Cone","25","23",394.25,9067.75,2024-11-27 00:00:00.000,1,"Total Joint Orthopedics","017473-1-1",
"100356","017505-3-1","TJ11970T","Universal Cone, Size 3, 18°","TJO-Cone","25","25",398.84,9971,2024-11-27 00:00:00.000,1,"Total Joint Orthopedics","017505-3-1",
"100354","017505-1-1","TJ11968T","Universal Cone, Size 1, 12°","TJO-Cone","25","22",394.25,8673.5,2024-11-27 00:00:00.000,1,"Total Joint Orthopedics","017505-1-1",
"100343","017179-1-1-1","TR07927C","Medium Ulnar 47mm Left","LATITUDE","10","7",459.3,3215.1,2024-11-26 00:00:00.000,0,"Tornier, Inc.","CC0224143",
"100340","017352-1-1","TR08334T","Simpliciti Nucleus Size 2","SIMPLIC","100","103",244.68,25202.04,2024-11-26 00:00:00.000,1,"Tornier, Inc.","CC0324324",
"100343","017179-1-1","TR07927C","Medium Ulnar 47mm Left","LATITUDE","10","1",459.3,459.3,2024-11-26 00:00:00.000,0,"Tornier, Inc.","CC0224143",
"100342","017427-1-1","TR08333T","Simpliciti Nucleus Size 1","SIMPLIC","100","88",244.68,21531.84,2024-11-26 00:00:00.000,1,"Tornier, Inc.","CC0224324",
"100347","017473-2-1","TJ11969T","Universal Cone, Size 2, 12°","TJO-Cone","50","23",394.39,9070.97,2024-11-26 00:00:00.000,0,"Total Joint Orthopedics","017473-2-1",
"100345","017473-5-1","TJ11972T","Universal Cone, Size 5, 24°","TJO-Cone","25","23",401.65,9237.95,2024-11-26 00:00:00.000,0,"Total Joint Orthopedics","017473-5-1",
"100348","017473-2-2","TJ11969T","Universal Cone, Size 2, 12°","TJO-Cone","50","23",394.39,9070.97,2024-11-26 00:00:00.000,0,"Total Joint Orthopedics","017473-2-2",
"100346","40932","EC10272T","RSP Baseplate 30mm Lg. with P2 Coating","RSP P2","1500","117",170,19890,2024-11-26 00:00:00.000,0,"Enovis Corporation","40932",
"100271","017514-1-1","SO12002C","Active Knee Beaded Femoral Casting Sz 5NR","SO KNEES","5","5",180.23,901.15,2024-11-26 00:00:00.000,0,"SIGNATURE ORTHOPAEDICS","8E2CA",
"100272","F017509-2-1","SO12044C","Active Knee Beaded Femoral Casting Sz 4R","SO KNEES","5","5",180.23,901.15,2024-11-26 00:00:00.000,0,"SIGNATURE ORTHOPAEDICS","8D6AB",
"100270","017509-1-1","SO12002C","Active Knee Beaded Femoral Casting Sz 5NR","SO KNEES","5","5",180.23,901.15,2024-11-26 00:00:00.000,0,"SIGNATURE ORTHOPAEDICS","8D6AA",
"100269","017508-3-1","SO12044C","Active Knee Beaded Femoral Casting Sz 4R","SO KNEES","5","5",180.23,901.15,2024-11-26 00:00:00.000,0,"SIGNATURE ORTHOPAEDICS","8D5EE",
"100250","017548-1-1","SO12011C","Active Knee Beaded Femoral Casting Sz 4NL","SO KNEES","17","17",180.23,3063.91,2024-11-26 00:00:00.000,0,"SIGNATURE ORTHOPAEDICS","8E616",
"100349","017505-2-1","TJ11969T","Universal Cone, Size 2, 12°","TJO-Cone","25","21",394.39,8282.19,2024-11-26 00:00:00.000,0,"Total Joint Orthopedics","017505-2-1",
"100322","017505-5-1","TJ11972T","Universal Cone, Size 5, 24°","TJO-Cone","25","21",401.05,8422.05,2024-11-25 00:00:00.000,0,"Total Joint Orthopedics","017505-5-1",
"100248","40779","EC10272T","RSP Baseplate 30mm Lg. with P2 Coating","RSP P2","1500","107",170,18190,2024-11-22 00:00:00.000,0,"Enovis Corporation","40779",
"100220","017112-15-1","SH11090T","Humeral Short Stem Size 1 (32mm)","HUM STEM","60","57",382.3,21791.1,2024-11-20 00:00:00.000,0,"Shoulder Innovations","TJCQ07",
"100237","017230-1-1","TR07929C","Medium Ulnar 75mm Left","LATITUDE","55","46",410.55,18885.3,2024-11-20 00:00:00.000,1,"Tornier, Inc.","CC0224267",
"100231","017472-1-2","TJ11052C","Klassic Femur, Porous Size 5","TJOKNEE","45","19",608,11552,2024-11-20 00:00:00.000,1,"Total Joint Orthopedics","017472-1-2",
"100232","017472-1-1","TJ11052C","Klassic Femur, Porous Size 5","TJOKNEE","45","16",608,9728,2024-11-20 00:00:00.000,1,"Total Joint Orthopedics","017472-1-1",
"100186","017328-5-1","SH11682M","Lateralized Glenosphere 36mm x 0mm x +6mm","GLENOSPH","60","66",348.42,22995.72,2024-11-18 00:00:00.000,1,"Shoulder Innovations","TJFC05",
"100166","017539-2-1","NC10955M","Evolve Pro Sizing / Assem Dish","NCINSTRU","60","60",88.5,5310,2024-11-15 00:00:00.000,0,"Avalign Instruments & Implants","3234941",
"100137","016840-9-1","SH11854T","Humeral Stemless Size 0","STEMLESS","50","43",384.79,16545.97,2024-11-14 00:00:00.000,0,"Shoulder Innovations","TIKN09",
"100135","F017091-25-1","SH11683M","Lateralized Glenosphere 39mm x 0mm x +6mm","GLENOSPH","50","54",372.24,20100.96,2024-11-14 00:00:00.000,1,"Shoulder Innovations","TJCV01",
"100069","017328-2-1","SH11682M","Lateralized Glenosphere 36mm x 0mm x +6mm","GLENOSPH","60","66",348.42,22995.72,2024-11-12 00:00:00.000,1,"Shoulder Innovations","TJFC02",
"100068","017091-17-1","SH11706M","Lateralized Glenosphere 33mm X 0mm X +6mm","GLENOSPH","50","54",323.79,17484.66,2024-11-12 00:00:00.000,0,"Shoulder Innovations","TJCC03",
"100075","017091-18-1","SH11706M","Lateralized Glenosphere 33mm X 0mm X +6mm","GLENOSPH","50","55",323.79,17808.45,2024-11-12 00:00:00.000,0,"Shoulder Innovations","TJCC04",
"100065","017091-20-1","SH11706M","Lateralized Glenosphere 33mm X 0mm X +6mm","GLENOSPH","50","54",323.79,17484.66,2024-11-12 00:00:00.000,1,"Shoulder Innovations","TJCC06",
"100079","017091-26-1","SH11676M","Standard Glenosphere 39mm x 0mm x 0mm","GLENOSPH","50","52",301.46,15675.92,2024-11-12 00:00:00.000,1,"Shoulder Innovations","TJCE02",
"100066","017328-3-1","SH11682M","Lateralized Glenosphere 36mm x 0mm x +6mm","GLENOSPH","60","66",348.42,22995.72,2024-11-12 00:00:00.000,1,"Shoulder Innovations","TJFC03",
"100073","f017569-1-1","OD12037T","Legend Acetabular Shell, 3 Hole, Size 56mm","ODCCUP","33","33",75,2475,2024-11-12 00:00:00.000,0,"Ortho Development","A404843",
"100073","017569-2-1","OD12037T","Legend Acetabular Shell, 3 Hole, Size 56mm","ODCCUP","30","29",75,2175,2024-11-12 00:00:00.000,0,"Ortho Development","A404844",
"100074","f017569-4-1","OD12036T","Legend Acetabular Shell, 3 Hole, Size 54mm","ODCCUP","66","66",75,4950,2024-11-12 00:00:00.000,0,"Ortho Development","A404946",
"100074","017569-5-1","OD12036T","Legend Acetabular Shell, 3 Hole, Size 54mm","ODCCUP","35","33",75,2475,2024-11-12 00:00:00.000,0,"Ortho Development","A404947",
"100071","F017569-6-1","OD12034T","Legend Acetabular Shell, 3 Hole, Size 50mm","ODCCUP","68","68",75,5100,2024-11-12 00:00:00.000,0,"Ortho Development","A405047",
"100071","017569-7-1","OD12034T","Legend Acetabular Shell, 3 Hole, Size 50mm","ODCCUP","72","72",75,5400,2024-11-12 00:00:00.000,0,"Ortho Development","A405049",
"100072","f017569-8-1","OD12035T","Legend Acetabular Shell, 3 Hole, Size 52mm","ODCCUP","55","55",75,4125,2024-11-12 00:00:00.000,0,"Ortho Development","A405050",
"100076","017404-2-1","EC08492T","Linear Lateral Reduced Neck Stem Size 16","LINEAR3D","25","25",155.59,3889.75,2024-11-12 00:00:00.000,0,"Enovis Corporation","A15930315",
"100072","017569-9-1","OD12035T","Legend Acetabular Shell, 3 Hole, Size 52mm","ODCCUP","74","74",75,5550,2024-11-12 00:00:00.000,0,"Ortho Development","A405051",
"100035","017091-19-1","SH11706M","Lateralized Glenosphere 33mm X 0mm X +6mm","GLENOSPH","50","55",323.79,17808.45,2024-11-08 00:00:00.000,1,"Shoulder Innovations","TJCC05",
"100025","017074-3-2","NX11964M","CoCr Femoral Head, 26mm, -3.5mm, S","NXHEADS","50","28",104.89,2936.92,2024-11-07 00:00:00.000,0,"Next OrthoSurgical, Inc","017074-3-2",
"100029","016766-5-1","TJ10934T","Klassic Blade Femoral Stem Size 10","TJOSTEM","7","6",587.83,3526.98,2024-11-07 00:00:00.000,1,"Total Joint Orthopedics","016766-5-1",
"100033","R39160","EC10272T","RSP Baseplate 30mm Lg. with P2 Coating","RSP P2","7","7",170,1190,2024-11-07 00:00:00.000,0,"Enovis Corporation","R39160",
"100027","017328-4-1","SH11682M","Lateralized Glenosphere 36mm x 0mm x +6mm","GLENOSPH","60","66",348.42,22995.72,2024-11-07 00:00:00.000,1,"Shoulder Innovations","017328-4-1",
"100026","017328-1-1","SH11682M","Lateralized Glenosphere 36mm x 0mm x +6mm","GLENOSPH","60","66",348.42,22995.72,2024-11-07 00:00:00.000,1,"Shoulder Innovations","017328-1-1",
"100021","017460-1-1","NC10958M","Evolve Pro Impactor 8.5/9.5mm","NCINSTRU","50","50",58.12,2906,2024-11-06 00:00:00.000,1,"Avalign Instruments & Implants","017460-1-1",
"100014","017539-4-1","NC10957M","Evolve Pro Impactor 6.5/7.5mm","NCINSTRU","50","50",36.56,1828,2024-11-05 00:00:00.000,0,"Avalign Instruments & Implants","017539-4-1",
"100011","017539-3-1","NC10956M","Evolve Pro Impactor 4.5/5.5mm","NCINSTRU","50","50",36.57,1828.5,2024-11-05 00:00:00.000,0,"Avalign Instruments & Implants","017539-3-1",
"100015","017175-1-1-2","TR07919C","Small Ulnar, 41mm Left","LATITUDE","4","4",410.55,1642.2,2024-11-05 00:00:00.000,1,"Tornier, Inc.","017175-1-1-2",
"100017","016765-3-1","TJ10935T","Klassic Blade Femoral Stem Size 11","TJOSTEM","15","10",600.3,6003,2024-11-05 00:00:00.000,0,"Total Joint Orthopedics","016765-3-1",
"101420","020087-5-1","SO10072T","Logical Acetabular Shell Size 56mm","SO SHELL","36","36",81,2916,2025-02-06 00:00:00.000,1,"SIGNATURE ORTHOPAEDICS","",2916
"101323","020054-2-1","EC11982T","EMP Rev Knee, Symmetric Cone, Femoral, MD","EC-Cones","55","55",272,14960,2025-01-31 00:00:00.000,1,"Enovis Corporation","",
"101363","020054-3-1","EC11980T","EMP Rev Knee, Symmetric Cone, Diaphyseal, LG","EC-Cones","55","50",237,11850,2025-01-31 00:00:00.000,1,"Enovis Corporation","",
"101356","020054-1-1","EC11976T","EMP Rev Knee, Symmetric Cone, Tibial, SM","EC-Cones","55","43",240,10320,2025-01-31 00:00:00.000,1,"Enovis Corporation","",
"101347","200403","EC10272T","RSP Baseplate 30mm Lg. with P2 Coating","RSP P2","1500","106",170,18020,2025-01-31 00:00:00.000,0,"Enovis Corporation","",
"101167","017404-9-1","EC10554T","Hemi Shell with P2 Coating, Size 52mm","DJO-SHEL","20","20",137.91,2758.2,2025-01-23 00:00:00.000,0,"Enovis Corporation","",
"101178","020024-7-2","JV11950C","Actify Osteofit CR Coated Femur Sz 4.5 Right","CR FEMUR","108","35",183.7,6429.5,2025-01-23 00:00:00.000,0,"Jarvis Surgical","",
"101116","020024-6-3","JV11937C","Actify Osteofit CR Coated Femur Sz 3 Left","CR FEMUR","134","33",169.2,5583.6,2025-01-21 00:00:00.000,0,"Jarvis Surgical","",
"101118","020024-6-2","JV11937C","Actify Osteofit CR Coated Femur Sz 3 Left","CR FEMUR","134","33",169.2,5583.6,2025-01-21 00:00:00.000,0,"Jarvis Surgical","",
"101114","020024-5-2","JV11949C","Actify Osteofit CR Coated Femur Sz 4 Right","CR FEMUR","128","42",178.87,7512.54,2025-01-21 00:00:00.000,0,"Jarvis Surgical","",
"101112","020024-4-2","JV11948C","Actify Osteofit CR Coated Femur Sz 3.5 Right","CR FEMUR","128","42",174.03,7309.26,2025-01-21 00:00:00.000,0,"Jarvis Surgical","",
"101083","017483-2-1","SH11678M","Lateralized Glenosphere 33mm x 0mm x +3mm","GLENOSPH","60","60",315.35,18921,2025-01-20 00:00:00.000,0,"Shoulder Innovations","",
"101016","017483-1-1","SH11678M","Lateralized Glenosphere 33mm x 0mm x +3mm","GLENOSPH","60","60",315.35,18921,2025-01-16 00:00:00.000,0,"Shoulder Innovations","",
"100978","020024-2-2","JV11938C","Actify Osteofit CR Coated Femur Sz 3.5 Left","CR FEMUR","123","41",174.03,7135.23,2025-01-14 00:00:00.000,1,"Jarvis Surgical","",
"100956","017484-1-1","SH11082M","Offset Humeral Head Size 21 x 52","HUMHEAD","30","30",377.23,11316.9,2025-01-10 00:00:00.000,0,"Shoulder Innovations","",
"100863","017438-1-1","TR08334T","Simpliciti Nucleus Size 2","SIMPLIC","100","100",244.68,24468,2025-01-03 00:00:00.000,0,"Tornier, Inc.","",
"100808","017169-3-1","Misc. Billing-CPM","Misc billing","","1","1",1980,1980,2024-12-31 00:00:00.000,1,"Enovis Corporation","",
"100791","017348-1-1","TR08334T","Simpliciti Nucleus Size 2","SIMPLIC","100","100",244.68,24468,2024-12-31 00:00:00.000,1,"Tornier, Inc.","",
"100807","017469-2-1","Misc. Billing-DJO","Misc. billing","MISCBILL","1","1",16500,16500,2024-12-31 00:00:00.000,1,"Enovis Corporation","",
"100673","017344-1-1","TR08334T","Simpliciti Nucleus Size 2","SIMPLIC","100","101",244.68,24712.68,2024-12-27 00:00:00.000,1,"Tornier, Inc.","",
"100616","016640-1-1-1","TR07935C","Large Ulnar 52mm Left","LATITUDE","25","2",459.3,918.6,2024-12-20 00:00:00.000,1,"Tornier, Inc.","",
"100605","016699-1-1-1","TR07923C","Small Ulnar, 125mm Left","LATITUDE","25","12",459.3,5511.6,2024-12-20 00:00:00.000,1,"Tornier, Inc.","",
"100613","017347-1-1","TR08334T","Simpliciti Nucleus Size 2","SIMPLIC","100","95",244.68,23244.6,2024-12-20 00:00:00.000,1,"Tornier, Inc.","",
"100598","017428-1-1","TR08333T","Simpliciti Nucleus Size 1","SIMPLIC","100","81",244.68,19819.08,2024-12-20 00:00:00.000,0,"Tornier, Inc.","",
"100593","017435-1-1","TR08335T","Simpliciti Nucleus Size 3","SIMPLIC","100","99",244.68,24223.32,2024-12-19 00:00:00.000,0,"Tornier, Inc.","",
"100517","017287-1-1","TR07945C","Medium Humeral Stem 150mm Left","LATITUDE","50","48",348.42,16724.16,2024-12-16 00:00:00.000,1,"Tornier, Inc.","",
"100341","017366-1-1","TR08333T","Simpliciti Nucleus Size 1","SIMPLIC","100","86",244.68,21042.48,2024-11-26 00:00:00.000,1,"Tornier, Inc.","",
"100038","F017074-3-1","NX11964M","CoCr Femoral Head, 26mm, -3.5mm, S","NXHEADS","50","27",104.89,2832.03,2024-11-08 00:00:00.000,0,"Next OrthoSurgical, Inc","",
"100010","017110-11-1","SH11642M","Offset Humeral Head Size 18 x 46","HUMHEAD","60","59",280.36,16541.24,2024-11-05 00:00:00.000,0,"Shoulder Innovations","",
"101353","200581","SN07429T","Stiktite Coated Shell Size 56mm","ACETABSH","960","47",60.8,2857.6,2025-01-31 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101361","200568","SN07429T","Stiktite Coated Shell Size 56mm","ACETABSH","960","44",60.8,2675.2,2025-01-31 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101350","200557","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","144","46",63.21,2907.66,2025-01-31 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101370","200676","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","384","44",63.21,2781.24,2025-01-31 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101371","200558","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","384","47",63.21,2970.87,2025-01-31 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101381","200556","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","384","47",63.21,2970.87,2025-01-31 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101373","200677","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","384","47",63.21,2970.87,2025-01-31 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101201","200103","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","384","46",63.21,2907.66,2025-01-24 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101200","200296","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","384","46",63.21,2907.66,2025-01-24 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101202","200293","SN07426T","Stiktite Coated Shell Size 50mm","ACETABSH","384","40",63.21,2528.4,2025-01-24 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101186","200401","SN07429T","Stiktite Coated Shell Size 56mm","ACETABSH","960","45",60.8,2736,2025-01-24 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101042","200287","SN07425T","Stiktite Coated Shell Size 48mm","ACETABSH","432","47",62.85,2953.95,2025-01-17 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101038","200280","SN07425T","Stiktite Coated Shell Size 48mm","ACETABSH","432","47",62.85,2953.95,2025-01-17 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
"101027","200361","SN07433T","Stiktite Coated Shell Size 64mm","ACETABSH","240","46",73.45,3378.7,2025-01-17 00:00:00.000,1,"Smith & Nephew Operations Sdn Bhd","",
